Scene,Scene ID,H_00,H_01,H_02,H_10,H_11,H_12,H_20,H_21,H_22
Harbour1,DSC_1678.NEF,-1.0032736563271305,0.007586987531902445,4284.935606042143,0.009517156079953789,-0.9879041625957712,3027.9684101624,-1.297645584427066e-06,7.77915814088216e-06,1.0
Harbour1,DSC_1685.NEF,-1.0031411373642878,0.009977194258124237,4286.073974836183,0.008842492052122095,-0.9868683448967995,3032.5359594868246,-8.505144968057401e-07,8.193929721035208e-06,1.0
Harbour2,DSC_1779.NEF,0.9945626928442296,-0.00021400259816562072,81.40941627942779,-0.00133228588439238,0.9973641132284147,-23.71069660918373,-1.2591074799562406e-06,5.884046894066162e-08,1.0
Harbour2,DSC_1780.NEF,0.9952718796821903,0.0006710885008647695,81.30970595629698,-0.0014299391722684988,0.9979972471861183,-24.72520907631641,-1.2335099859524484e-06,2.781311481423921e-07,1.0
Harbour2,DSC_1781.NEF,0.995304479433183,-0.00042577833623687393,84.46606534883244,-0.00041072841679237087,0.9981588746529523,-28.40016220423789,-1.2740640685108923e-06,3.5058155633296784e-07,1.0
Harbour2,DSC_1782.NEF,0.995634044254055,-0.0003146241689025865,81.76982379816442,-0.00017053192828038656,0.998709335859309,-28.721257557970585,-1.2275758167656274e-06,4.307662019265803e-07,1.0
Harbour2,DSC_1783.NEF,0.9958703980593203,-0.0004804577021807633,82.21459989511511,-7.791367634567876e-05,0.9987698943430999,-28.497427913055528,-1.1348210106855382e-06,3.444295918412208e-07,1.0
Harbour2,DSC_1784.NEF,0.9954300982288644,-3.877314298851222e-05,81.9085840202147,-0.0003246266024507073,0.9982822930707764,-28.095321427581652,-1.2592677292982855e-06,4.026913039065057e-07,1.0
Harbour2,DSC_1785.NEF,0.9955048431944288,-0.0004394708908802095,84.44517486237245,-0.00011870901645419337,0.9984549613925029,-27.65690430894823,-1.2537177901121386e-06,3.9068036118152524e-07,1.0
Harbour2,DSC_1786.NEF,0.9963373772899713,0.0002897843923496976,78.83977386680347,-0.00028133532521602443,0.9993423474104772,-28.67431042495485,-1.1002994206246818e-06,4.953405379632249e-07,0.9999999999999999
Harbour2,DSC_1787.NEF,0.9981913974514381,0.0032031122253788394,71.64589196367335,-0.00019771304932792672,1.003261524174464,-33.00109734791843,-1.088896311339568e-06,1.372224246746499e-06,1.0
Harbour2,DSC_1788.NEF,0.9973846486790837,0.0016306040996574545,75.97787065517257,-0.0005558664030099919,1.0008981876857703,-32.55704392776265,-1.0183105126892894e-06,7.549797628467565e-07,0.9999999999999999
Harbour2,DSC_1805.NEF,0.9961980312000549,0.0005087169628203628,74.95217587626736,-0.0007333954675367607,0.9989761865362314,-30.47003333057868,-1.120718439255596e-06,4.816685350901134e-07,1.0
Harbour2,DSC_1806.NEF,0.9951931687666746,-0.00026935755497920936,85.21569186798882,-0.0008515533370750165,0.9978926132975356,-29.948626761886047,-1.2329153697208194e-06,2.4572987617689165e-07,1.0
Harbour2,DSC_1807.NEF,0.9950280553131965,-0.0005664715748395785,81.82884500900809,-0.0008397760411506744,0.9973592405941027,-27.463838350306762,-1.1888244210167534e-06,9.187517483210893e-08,1.0
Harbour2,DSC_1808.NEF,0.9959330415684212,0.0011343280620417055,76.86537972064993,-0.00136521902386296,0.999034181451835,-29.821647342434012,-1.1959925135040101e-06,5.258494911049021e-07,1.0
Harbour2,DSC_1809.NEF,0.9960543870894396,-5.321583861252652e-05,76.51622561964626,-0.00020591260830853168,0.9988210648212741,-29.940081188213732,-1.0948740769138362e-06,3.7278218978305933e-07,1.0
Harbour2,DSC_1816.NEF,0.9958962100518348,-0.00027386138461471326,76.70809099286964,-0.0007061914710315171,0.9979966309358269,-23.558733267533224,-1.0540143746125582e-06,1.7642502380311323e-07,1.0
Harbour2,DSC_1817.NEF,0.9975541452494001,0.0010430132189829728,74.74136584464561,-0.00035104855389507056,1.0001700477503237,-27.819997115977745,-9.241492368699358e-07,5.568662961751973e-07,1.0
Harbour2,DSC_1818.NEF,0.9953309008007857,0.0008225361216712521,76.82791066942296,-0.001491782298116423,0.9985448131614589,-23.421583147467388,-1.2702301410163487e-06,4.355064903534621e-07,1.0
Harbour2,DSC_1819.NEF,0.9953791278866384,0.0004967519209821362,76.3676370972551,-0.0011841936433675414,0.998436508096189,-23.695188074451675,-1.2328504914178057e-06,3.4498866888371303e-07,1.0
Harbour2,DSC_1820.NEF,0.9982417578054824,0.001320808909132416,71.77295677937236,-8.571620158817846e-05,1.0013487385332103,-29.14600020103754,-8.463853185210626e-07,7.568729996998273e-07,1.0
Harbour3,DSC_1995.NEF,0.8469225366852414,0.06565865085915895,109.8149084105524,-0.029378156584055647,0.9165277992785107,313.4074900743333,-1.7571938736345847e-05,2.4861550818227653e-05,1.0
Harbour3,DSC_1997.NEF,1.9277058651274332,0.34564906209494356,-389.1905499284148,0.02688749098934707,3.004840700743438,-1793.525169958994,2.488424698185873e-06,0.0005352347916150485,1.0
Harbour3,DSC_1998.NEF,0.8668327607401753,-0.1113878348286162,494.8482044128426,-0.026380434412239608,0.8375939063531699,525.1941364043395,-1.4358771007535806e-05,2.8442612733830654e-05,1.0
Harbour3,DSC_1999.NEF,0.8946553760298258,0.15272174579812814,-72.3774432818494,-0.0324781250973422,1.0192149209537036,223.7312660073711,-1.9465104278543348e-05,5.2888650014723795e-05,1.0
Harbour3,DSC_2000.NEF,0.9841564561103784,-0.09690091531682019,487.7760331960181,-0.017756756625698734,1.076746753826175,269.27156564381244,-1.121009353368111e-05,8.418487178931266e-05,1.0
Harbour3,DSC_2001.NEF,0.8845933771800711,0.12000542356853397,-10.527082626610635,-0.027041871195462464,0.9902204983770744,238.73943116064402,-1.716819872746199e-05,4.317178105551414e-05,1.0
Harbour3,DSC_2002.NEF,0.9008032673863228,0.08673956392535233,90.03572875563381,-0.033620455706181225,1.055706704231857,173.97580829689076,-2.032484121213443e-05,5.9588782398311665e-05,1.0
Harbour3,DSC_2003.NEF,0.6915622434481331,-0.1192126059935131,544.7287553679993,-0.04331870419939445,0.6487394854045501,598.8876061833581,-2.366817222870405e-05,-3.7447691497963174e-05,1.0
Harbour3,DSC_2004.NEF,1.1824849660501657,0.07219086119712381,107.49468614677252,-0.007039671931553961,1.4977679397929804,-225.26663335018605,-8.938952805792084e-06,0.0001760244770989312,1.0
Harbour3,DSC_2005.NEF,0.767215858960901,-0.08110244267606656,403.13117461939385,-0.02322174336963756,0.7436171763850988,461.73916022155953,-1.4619899616830954e-05,-2.2659331713016824e-05,1.0
Harbour3,DSC_2006.NEF,0.817930482318258,-0.00023404359745794368,234.63642945111621,-0.022314025968443413,0.8452962340966982,364.6271975899139,-1.460845400707878e-05,3.670532933604083e-06,1.0
Harbour3,DSC_2007.NEF,0.9112363342914678,0.17515645157313656,-128.7327325701166,-0.03330474544989788,1.0425406914879598,208.92365859544964,-1.8959853131707026e-05,5.9151544961142486e-05,1.0
Harbour3,DSC_2008.NEF,0.947844510688215,-0.1079401200382105,505.4710758530913,-0.02108843969489701,0.9971126160817717,361.39145695617844,-1.2174679720606713e-05,6.691726867270378e-05,1.0
Harbour3,DSC_2009.NEF,0.935863825548418,-0.10286267408150053,491.86055767880845,-0.02278561585855218,0.9780259118345854,378.9427895261527,-1.2851987066712441e-05,6.185079133648608e-05,1.0
Harbour3,DSC_2010.NEF,0.7873338939569547,-0.04913603491936841,337.25264110174373,-0.02341279703385043,0.7856275013928365,420.65945144373023,-1.4917957148216255e-05,-1.1708111375445115e-05,1.0
Harbour3,DSC_2011.NEF,1.0264647564694414,-0.06756024584698495,422.5283757474323,-0.01243151687155083,1.1715531324250161,141.48989255574566,-9.865597810667767e-06,0.00010251360989045078,1.0
Harbour3,DSC_2012.NEF,0.8303213616321372,0.018697412949950032,192.8044150354553,-0.022665350180628787,0.8657466732805955,351.80565614854066,-1.4581998031641614e-05,9.824624387448188e-06,1.0
Harbour3,DSC_2013.NEF,0.8142213430571011,0.04720639698015644,173.57508030400822,-0.036852594802174184,0.88309720901713,352.70532688589094,-2.156825925251051e-05,1.864792631417797e-05,0.9999999999999999
Harbour3,DSC_2014.NEF,0.9283118296540221,0.0847615683219029,-48.040159350455745,0.006289073485504733,0.9728006430581038,187.45753338130027,-6.1312956304834336e-06,3.087953677033243e-05,1.0
Harbour3,DSC_2015.NEF,0.9303390409051732,0.2154157434812228,-194.37045187808184,-0.03622114619146735,1.1004692454081897,153.91617270263873,-2.092322544461663e-05,7.489364917692581e-05,1.0
Harbour4,DSC_2168.NEF,-0.9994152794435449,0.0013484981211415456,4286.583471201866,-0.0024692772287668017,-1.0004573929440435,2821.060401962211,-2.3015616054264444e-08,-5.044367809190515e-07,0.9999999999999999
Harbour4,DSC_2169.NEF,-0.9994743289153276,0.0016744135911169568,4286.7437289390855,-0.0025128036237209712,-1.0003490425759778,2820.8739114518567,4.95917172759266e-08,-4.0598490222099755e-07,1.0
Harbour4,DSC_2171.NEF,-0.9995639587230478,0.001931337754404345,4285.542744514444,-0.0025537422458897655,-1.000605843720865,2826.011541123888,1.4982687321082785e-07,-3.069166836998014e-07,1.0
Harbour4,DSC_2172.NEF,-0.9995086665569625,0.0020939718950716848,4284.623582155635,-0.002506497927413682,-1.0003903811528057,2825.3238795101734,8.202014979346781e-08,-3.212889558368191e-07,1.0
Harbour4,DSC_2176.NEF,-0.9995371628667705,0.002541946575990148,4285.970399694501,-0.0018239745937292846,-1.0009624396027057,2829.626161098936,5.439726965712375e-07,3.4101035640571204e-08,1.0
Harbour4,DSC_2178.NEF,-0.9998246286342825,0.0029174938972231497,4283.0843572217855,-0.0026854280088703993,-0.9999645072639635,2829.3320559955087,-1.2429960956806665e-07,-1.28861676851813e-07,1.0
Harbour4,DSC_2179.NEF,-0.9994375754780078,0.0018578913508162517,4283.310006275096,-0.0028946695654393072,-1.000688441901839,2829.6855816839366,8.512497435164535e-08,-4.129745598098423e-07,0.9999999999999999
Harbour4,DSC_2183.NEF,-0.9994534770198565,0.002494200427699085,4284.605012829673,-0.0022246648571583308,-1.0004200767925062,2829.4643047323457,2.648835222795039e-07,-1.9682625208071527e-08,1.0
SFU_art,DSC_9521.NEF,1.0003086434296171,0.0005599900272826553,-3.342889249042983,0.0003048446739688352,1.001002558123029,-14.2752382903727,-6.809459120632905e-08,3.6028316528595873e-07,1.0
SFU_art,DSC_9522.NEF,1.0006984426369907,0.0005001530566591855,-3.436391257319974,0.00030772253779365295,1.0011267832864938,-13.439945797872637,6.856423496197583e-08,3.469733381226758e-07,1.0
SFU_art,DSC_9523.NEF,1.0008537052958566,0.0003342146426207927,-3.5737987802619746,3.421152192099977e-05,1.0003114606313024,-12.46854617762384,1.2171949270020489e-07,1.2280097967983652e-07,1.0
SFU_art,DSC_9524.NEF,1.0003455068178024,0.0004414558162855307,-3.2752657498014965,0.0002329174436740971,1.0008107132187862,-12.995947083094554,-2.1966527032155722e-08,2.872451401531461e-07,1.0
SFU_art,DSC_9525.NEF,1.000506806034179,0.0005193979732884519,-3.527379783198388,0.00028510878340766817,1.0009331869219473,-12.743187223568988,2.0647832806441646e-08,2.968297126756557e-07,1.0
SFU_art,DSC_9526.NEF,1.0004533758269558,0.0005652509670684494,-3.400127261023579,0.0002840167122934733,1.0010013945020304,-13.37561122641713,6.233623584968881e-09,3.163240051379072e-07,1.0
SFU_art,DSC_9527.NEF,1.0004104187459053,0.0003445604032263631,-3.313473505747338,0.00011397469648515196,1.000544971359361,-11.272536199887709,3.010599375236964e-08,1.9463807041385695e-07,1.0
SFU_art,DSC_9528.NEF,1.0004885650921307,0.0002964511573418498,-3.164286759288932,8.778810103480832e-05,1.0005411748790873,-11.001448160085411,4.937115314085943e-08,2.1174220898137566e-07,1.0
SFU_art,DSC_9529.NEF,1.0003309585751654,0.000509675888957099,-3.4031748193975258,0.00024620080473974974,1.000990164912039,-11.744411789768362,-1.8560016015144986e-08,3.077157955189327e-07,1.0
SFU_art,DSC_9530.NEF,1.0002561512092494,0.00031309179693006983,-2.969582291774259,-0.0002215993042041367,1.0000936670772236,-9.804108223270825,-1.090472232181274e-08,1.2438554794720673e-07,1.0
SFU_art,DSC_9531.NEF,1.0003182460129847,0.0002893603548812087,-2.7889506011012553,7.468183297501919e-05,1.0005321606665014,-11.160780031920888,1.525493346676312e-08,1.7676894165898844e-07,1.0
SFU_art,DSC_9532.NEF,1.0005032219045362,0.0006604349526867525,-3.5974483692912083,9.55213498124737e-05,1.0008456704363258,-11.985194428306155,5.648825903220812e-09,3.051355133943387e-07,1.0
SFU_art,DSC_9535.NEF,1.0002508821871214,0.0004163566548945571,-3.022467209440996,-8.257645316601199e-06,1.000457005454108,-9.815276782781487,-2.0051641336407868e-08,1.4964556749103493e-07,1.0
SFU_art,DSC_9536.NEF,1.0005961117308635,0.0004095866670390001,-3.2950811452848234,1.0553625231440938e-05,1.0005962593933557,-10.850430420146148,7.733146055451058e-08,2.2083595020173692e-07,1.0
SFU_art,DSC_9537.NEF,0.9996917472478702,0.0005516234562386107,-3.3198681952276736,0.00030683668432809436,1.0009265391659203,-10.827830477437091,-1.9921167899771732e-07,2.890678981634932e-07,1.0
SFU_art,DSC_9538.NEF,1.0005256566751846,0.00043801461908046427,-2.5408363407830667,0.0001237446243015766,1.0006564403453817,-13.808163022660327,2.7079003863035373e-08,2.3389650637422622e-07,1.0
SFU_art,DSC_9539.NEF,1.0003149966945153,0.0003958439401304441,-2.2708426024530093,6.933438523346868e-05,1.0007287086600312,-12.29810112315979,1.281792582558542e-08,2.5940208222964465e-07,1.0
SFU_art,DSC_9543.NEF,1.0000980163707478,0.00029778167709278364,-3.172796234392503,9.436922480364027e-05,1.0005184911681577,-12.378158773541886,-3.556417325240848e-08,2.1630871312323223e-07,1.0
SFU_art,DSC_9544.NEF,1.0002467052304032,0.00038547386353800684,-3.4250760811413152,6.210149757677711e-05,1.000518649779037,-11.736507726539587,-2.8307148327765726e-08,2.361957322227645e-07,1.0
SFU_art,DSC_9550.NEF,1.0002089931091762,0.00044273538532712143,-3.4071129383357244,-4.346868586083092e-05,1.000401563444966,-8.255581962288323,-3.103681821213223e-08,1.899393780323319e-07,0.9999999999999999
blue_ceiling,DSC_8710.NEF,0.9879021310672075,-0.006478503979943122,14.859759631404716,0.0006353814947573405,0.9826264924927366,5.191840398478847,-4.59870706651301e-07,-5.4489468944891985e-06,1.0
blue_ceiling,DSC_8711.NEF,0.9953386634228831,-0.00317980655395444,6.434889186501223,-0.0007601135071344787,0.9920538967790824,2.536116759782617,-6.534128200550653e-07,-2.0814304498582023e-06,1.0
blue_ceiling,DSC_8712.NEF,0.9893268518735103,-0.00469669481580307,11.13614759035953,-0.0008194622152481766,0.9863833026057484,3.6861984318029855,-9.79684331386191e-07,-4.202987540625223e-06,0.9999999999999999
blue_ceiling,DSC_8713.NEF,0.999650426814644,0.0024245172310441705,-6.193716311349195,-0.0021986031779150446,1.0037012202986546,-11.564902846856274,-4.431683836734483e-07,-3.5956995800584595e-07,1.0
blue_ceiling,DSC_8714.NEF,0.9991154720362931,-0.0022249168547670943,3.845103047519311,8.554514310681952e-05,0.996896080635295,-2.232576627913309,9.293472134942305e-09,-9.989765249713978e-07,1.0
blue_ceiling,DSC_8715.NEF,0.996709969343373,-0.002315866678597676,5.371354623332068,-7.909185148494094e-06,0.9951294688981012,-0.5962886603151186,-5.617286442642231e-07,-1.0042124372701431e-06,1.0
blue_ceiling,DSC_8716.NEF,1.0039569566594022,-0.0017694358481138669,-1.5886157134722114,3.084756211480219e-05,0.9988096743558516,1.4082261190958774,9.669832183316125e-07,-5.736454538656709e-07,1.0
blue_ceiling,DSC_8720.NEF,0.9983978798584583,-0.0004005495936575069,2.4378367877192213,-0.0029480664425324153,0.9997867811435949,1.7386343509965594,-1.2408913870685875e-06,4.236369030309607e-07,1.0
blue_ceiling,DSC_8721.NEF,0.998153170496885,6.958895055121296e-05,2.2212009798947383,-0.0037669775080644823,1.0003977476465244,1.7991530916210294,-1.8439483025359289e-06,1.092752934775072e-06,1.0
blue_ceiling,DSC_8722.NEF,0.9966916947352693,-0.0004682960680920793,4.036523481675817,-0.0045094445854767205,0.9994599838020679,2.9465384269602652,-2.0822727212657663e-06,6.663537130289067e-07,1.0
blue_ceiling,DSC_8723.NEF,0.9972146606498664,-0.002668155973411033,7.5512823246948315,-0.0033720040801697186,0.9985776448403597,1.7301693359251609,-1.3352417614983503e-06,7.564044096434071e-08,1.0
blue_ceiling,DSC_8724.NEF,0.9989897455330122,-0.0014089230100527842,3.676496606776716,-0.00015181807779343924,0.9976502853723432,-0.6074313753143238,-5.5909500730553974e-08,-6.802098936740868e-07,0.9999999999999999
blue_ceiling,DSC_8725.NEF,0.9947431645075643,-0.0034557033505824863,7.967366205758797,-0.0030510002384761896,0.9932053143921309,6.083458778300077,-1.2030523431760062e-06,-1.5494431241097773e-06,1.0
blue_ceiling,DSC_8726.NEF,0.9930516622988286,-0.0006840537136454718,5.647770251617275,-0.004317612825610259,0.9961594022948861,3.7188534629738017,-2.141222516603074e-06,-5.259530428635729e-07,1.0
blue_ceiling,DSC_8727.NEF,0.9969217930660333,-0.0024830667780558397,3.1890672405145954,-0.00020693388263788847,0.9939617848759209,2.8974252217614866,-5.122366525040251e-07,-1.67487746373401e-06,1.0
blue_ceiling,DSC_8728.NEF,0.9976875004619099,-0.0023151790667528442,3.0945579200450273,-0.0003059702970882902,0.9948344978028245,2.705337187789463,-3.121181930358725e-07,-1.4702852524498683e-06,1.0
blue_ceiling,DSC_8729.NEF,0.9897084508346355,-0.0024229313228644185,9.052101729863448,-0.006629935472777543,0.993252143956599,7.347318690222205,-3.6116932668543407e-06,-7.105643499119983e-07,0.9999999999999999
blue_ceiling,DSC_8730.NEF,0.9974984232259393,-0.0019206330389989175,3.054249107578112,-0.0005057539110041926,0.9951336183209191,3.079995338348314,-3.8475612094030935e-07,-1.3320650050366868e-06,0.9999999999999999
blue_ceiling,DSC_8731.NEF,0.9973361483768561,-0.0023771362888743712,3.9232237262215834,-0.00020154313063480995,0.9952491385211885,3.1243868339771086,-4.012311012893738e-07,-1.4331991062492664e-06,1.0
blue_ceiling,DSC_8732.NEF,0.9887685976133455,-0.006498363397618408,13.89506344762584,-0.0024389183231503927,0.9821427514834143,18.03408672479528,-1.4750940772096742e-06,-4.329042416289922e-06,1.0
dining_area,DSC_8196.NEF,0.997771653220302,0.0005662908871111098,35.912762584136246,-0.0008054380778024377,0.9990296269756047,0.09976469661499544,-5.505600551946159e-07,3.35076736743341e-07,1.0
dining_area,DSC_8197.NEF,0.9975602442239393,0.0001978584232901535,35.864357137184534,-0.0007668730320374425,0.9982164363044899,0.9069536862772919,-4.951408022494314e-07,-1.2375760977450506e-07,1.0
dining_area,DSC_8198.NEF,0.9976601371747095,0.00036505543752087617,35.693858911227856,-0.0009355158166187372,0.9987033884103793,0.6273580829952169,-5.465070494316423e-07,5.518113946772817e-08,1.0
dining_area,DSC_8199.NEF,0.9977813909329062,0.0001392168752988668,35.64121091214184,-0.0007137659827209822,0.9982119806297459,0.6664766766008484,-3.662480144264282e-07,-2.339441287544506e-07,1.0
dining_area,DSC_8200.NEF,0.9975536259402911,-1.2313234233114926e-05,35.618012020247555,-0.0005763337963493055,0.997915736661257,0.773066226757069,-3.6571950763536633e-07,-5.34229722926238e-07,1.0
dining_area,DSC_8224.NEF,0.9976268526138032,0.0006461098953579471,34.876585915912344,-0.0008910099514446945,0.9989310121412197,1.2227490186628847,-5.731426430541565e-07,1.0473570583036942e-07,1.0
dining_area,DSC_8225.NEF,0.9974585342511727,0.00010145824149820432,35.922777536035056,-0.0007687494442554647,0.9985228259868646,1.141356347401994,-5.811112356503103e-07,-6.595653508450711e-08,1.0
dining_area,DSC_8226.NEF,0.9974023058523093,0.0001419067293056934,35.9040425875767,-0.0008154323164868911,0.9985629432881842,1.2348977869528024,-6.339896036130445e-07,-1.8977611051324858e-08,0.9999999999999999
dining_area,DSC_8227.NEF,0.9974435012189478,7.588947399158955e-05,35.9360854262801,-0.0007581737217903839,0.9985248503969767,1.2363280988034175,-5.897020450475561e-07,-7.084485897040409e-08,1.0
dining_area,DSC_8228.NEF,0.9966322351265707,-0.0007472114624770617,37.27540168255959,-0.0008961475782080629,0.9978612975559278,1.7151376392710123,-6.847685319532222e-07,-3.4405596232100647e-07,1.0
dining_area,DSC_8229.NEF,0.9973250056517237,2.485754531293764e-05,36.05032923284331,-0.000802573921910957,0.998419243296864,1.209619411462158,-6.068184717216565e-07,-1.0786449305720683e-07,1.0
dining_area,DSC_8230.NEF,0.998335491213776,0.00014289243475260323,35.73752885259263,-0.0005308368015450985,0.9988515179336519,0.8631557092887528,-2.5314482806730195e-07,4.527670793833697e-08,1.0
dining_area,DSC_8231.NEF,0.997480268315287,0.00021090789768392118,35.8412965998237,-0.0008141524147219279,0.9986021725500056,1.1861181654523631,-5.898987838502622e-07,-1.5462078736827563e-08,1.0
dining_area,DSC_8232.NEF,0.997261997446967,0.00035952606941034253,35.901949980626526,-0.000826219226466555,0.9985021837924091,1.1717756366209209,-6.366690591723836e-07,-1.651116554173276e-08,1.0
dining_area,DSC_8233.NEF,0.9974337193835738,0.00013713573477537383,35.909024269621874,-0.0007614248858107276,0.998550164374307,1.1037277088242305,-5.856051097345563e-07,-8.877058487186988e-08,1.0
dining_area,DSC_8234.NEF,0.9973253241078879,0.0003829918120029076,35.895534904425965,-0.0008543593000339188,0.9987081770011622,1.100959166522111,-6.511643910985429e-07,7.250634884670655e-08,0.9999999999999999
dining_area,DSC_8235.NEF,0.9973976267520582,0.00021643404704928867,35.83329197972345,-0.0008305028320673792,0.9985910417458612,1.4834244197263844,-6.103895005379993e-07,-1.7199360808157192e-08,1.0
dining_area,DSC_8236.NEF,0.9975011228766072,-0.0001922531368152904,36.021464935653256,-0.0006037063609998529,0.9980874257350737,1.5829360867526563,-4.6001063128732937e-07,-3.078878459035373e-07,1.0
dining_area,DSC_8237.NEF,0.9974392607715559,0.00010926562357971887,35.98813849263328,-0.000773878545238048,0.9985821239206846,1.314588304061588,-5.933290468274619e-07,-3.806531257929311e-08,1.0
dining_area,DSC_8238.NEF,0.9975262948400793,0.000785829285597353,35.66897439922575,-0.0007436538540296438,0.9989901194638406,0.9429443645656824,-6.001830530648131e-07,1.653625381261057e-07,1.0
downtown_smith,DSC_0205.NEF,-0.9995013163602802,0.00012816629576051748,4127.018256646549,-0.004180645504420278,-0.9940525203727204,2807.6704836423596,-2.699991531242666e-06,-3.763460492653762e-07,1.0
downtown_smith,DSC_0206.NEF,-0.9988133138698022,0.00027569467804218316,4124.251634216189,-0.0041794889620999625,-0.9939711092852853,2808.8311551502975,-2.756488663874192e-06,-4.010868110743728e-07,1.0
downtown_smith,DSC_0207.NEF,-1.0059082267225725,0.0012163962480661178,4155.211518825408,0.00014989445276472835,-0.9975614909954877,2813.1912370097607,-8.059196189668977e-07,1.7651486345558762e-06,1.0
downtown_smith,DSC_0208.NEF,-0.9994272645381352,-0.0005477211625775572,4130.687988175173,-0.0035520811639609003,-0.9944657971863718,2805.8379697172363,-2.545204278754108e-06,-4.351482463454628e-07,1.0
downtown_smith,DSC_0209.NEF,-0.9996289110947867,-0.0004884324688434868,4143.971647568713,-0.002981781011100537,-0.9948368146513896,2804.6350437199726,-2.3096460978297815e-06,-3.4432797447737493e-07,1.0
downtown_smith,DSC_0210.NEF,-0.9998515698586732,0.0008667116054248977,4148.121758177046,-0.0037808281792622335,-0.9927937016687723,2806.7210172550867,-2.4943377030274405e-06,7.391607358671959e-07,1.0
downtown_smith,DSC_0211.NEF,-0.9992030537197888,-0.0002717801149840466,4147.5199726749415,-0.0037200426490631103,-0.9949053661209365,2804.6155265757593,-2.3208749664949223e-06,-4.924078203036098e-07,1.0
downtown_smith,DSC_0212.NEF,-0.9993343675632284,-6.681688014280633e-05,4148.601707868905,-0.0036083165848695654,-0.9952695558958986,2807.1155251079554,-2.229696654321595e-06,-4.743007906297459e-07,1.0
downtown_smith,DSC_0213.NEF,-0.999469660055463,0.0003867471655075424,4146.7637447121215,-0.004118143429112629,-0.9943325405958602,2814.2874899549997,-2.4413989375457623e-06,-2.7758382916001384e-07,1.0
downtown_smith,DSC_0214.NEF,-0.9995470516994677,0.0005934722457444033,4146.586043656721,-0.004231502907135915,-0.9948797752462661,2817.171171000645,-2.371169592761784e-06,-2.2166948129231263e-07,1.0
downtown_smith,DSC_0215.NEF,-0.9996196366622311,0.000714627320672191,4145.97609265621,-0.004243242312064342,-0.9944304112537556,2814.314631318094,-2.395375218829067e-06,-2.417751734228357e-07,1.0
downtown_smith,DSC_0216.NEF,-0.9991637784576979,0.0006084115313018822,4150.218712612552,-0.00462912296504069,-0.9950750123767235,2811.9766951274955,-2.2565356164627895e-06,-4.6915469131424616e-07,1.0
downtown_smith,DSC_0217.NEF,-0.9989682018854968,0.000573306302049281,4149.963673881071,-0.004580682489751376,-0.9954113845683181,2812.8070668719797,-2.195094694380662e-06,-5.90518297295532e-07,1.0
downtown_smith,DSC_0218.NEF,-0.9991690124557804,0.0001508791618134217,4155.019891986971,-0.003924533014002224,-0.9948742505208511,2803.629556037135,-2.283920000811147e-06,-3.992556061945098e-07,1.0
downtown_smith,DSC_0219.NEF,-0.9985823375226747,0.0006597482506141665,4151.857953099033,-0.0033372028058551617,-0.9928002277251105,2806.3480539008106,-2.345196719623754e-06,7.568398042580111e-07,1.0
downtown_smith,DSC_0220.NEF,-0.9989309469483421,0.00014669190363984867,4152.447797707527,-0.004167212137973277,-0.994876016839005,2810.256552190416,-2.2761737522791892e-06,-5.509075494588298e-07,1.0
downtown_smith,DSC_0221.NEF,-0.9994611785976332,0.00012379002226602865,4155.22782571626,-0.0035420101749525255,-0.9953054330313612,2811.0246917665045,-2.1689363324379925e-06,-4.816818882895669e-07,1.0
downtown_smith,DSC_0222.NEF,-0.9994123658374269,0.00024287133684800107,4154.098489271317,-0.004059006803216735,-0.9949109368955892,2809.7270196264008,-2.262127639807761e-06,-4.266899866013302e-07,1.0
downtown_smith,DSC_0223.NEF,-0.9994857316928332,0.0006016802369959757,4149.7935637584915,-0.004159489171901864,-0.9947107035254448,2814.3919265377112,-2.352936833009726e-06,-2.7967540495116747e-07,1.0
downtown_smith,DSC_0224.NEF,-0.9987295406443208,0.0008036334531585271,4148.286538461799,-0.00493127221552008,-0.9947547008224511,2818.0463136765547,-2.392417237239526e-06,-5.293967508587148e-07,1.0
edu_area,DSC_8298.NEF,1.002197510539309,0.0004806600985502783,-6.43363608084037,0.00013512033494374957,1.0021439815315079,-1.4240800754339304,9.113953047693042e-08,2.0361626969523873e-07,1.0
edu_area,DSC_8299.NEF,1.0023483305562075,-0.00041333417416053735,-5.722582635462303,0.00022982705440469952,1.0019234001325283,-1.5391929237090307,1.6625941069447923e-07,-1.497054094958475e-08,1.0
edu_area,DSC_8300.NEF,1.002385039406116,0.00017051258153332724,-6.077018028552711,9.232907288304117e-05,1.0022248760015096,-1.5161046488721852,-1.0045034901876102e-07,5.898182100924866e-07,1.0
edu_area,DSC_8301.NEF,1.0018372164603,0.0007201210538409853,-6.341238176762364,8.393750713348711e-06,1.0020948428624092,-1.390328834328902,5.8491596001729796e-08,1.5420981453138473e-07,1.0
edu_area,DSC_8302.NEF,1.0020413649679456,0.00014919482660332199,-5.8795867757079145,9.906119807701564e-05,1.001985059765186,-1.3630473675790113,-6.286183458997898e-08,3.739096518543266e-07,1.0
edu_area,DSC_8303.NEF,1.0020617213983698,0.00014979278069642663,-6.163567448388167,0.00015883883179413876,1.00180381024937,-1.3739519352529013,1.0598518315892156e-07,1.2792895915024966e-08,1.0
edu_area,DSC_8313.NEF,1.0012792706138565,-0.0001753009337670505,-4.997551998817016,2.8682168566910075e-05,1.0006727524899808,-0.8151628617130788,3.063026599846578e-08,-1.79134699377667e-07,1.0
